bin_impactAngle,bin_neckSection,latitude,longitude,impactAngle
5,3,-36.0,43.3,85.4
5,3,-47.2,59.2,89.4
5,3,-50.4,71.0,89.5
5,3,-50.7,79.3,88.5
5,3,-49.7,86.1,86.0
5,3,-48.1,92.8,83.2
5,3,-45.9,100.8,79.9
5,3,-42.5,111.8,75.7
5,3,-36.5,129.0,69.0
4,3,-22.6,160.0,55.1
4,3,-5.3,-105.0,53.7
4,3,-1.7,-100.7,48.1
5,3,-32.2,47.4,82.5
5,3,-44.2,63.6,88.3
5,3,-48.1,76.9,88.8
5,3,-48.7,87.0,87.2
5,3,-47.6,95.4,84.6
5,3,-45.5,103.8,81.4
5,3,-42.1,114.0,77.1
5,3,-36.4,128.5,70.8
4,3,-24.9,152.7,58.9
5,3,46.8,76.7,78.6
4,3,6.2,-72.6,45.6
5,3,-39.0,-111.9,65.5
4,3,-0.1,-81.1,40.8
5,3,-16.1,48.7,72.0
5,3,-35.1,62.7,82.1
5,3,-42.7,78.3,85.3
5,3,-44.7,91.4,84.7
5,3,-44.0,102.5,82.3
5,3,-41.3,113.2,78.5
5,3,-36.5,125.9,72.9
5,3,-27.6,144.2,63.4
3,3,-3.4,-176.2,37.4
3,3,6.8,-52.6,27.0
4,3,34.8,-107.3,56.9
5,3,-10.0,64.7,64.6
5,3,-28.8,74.4,75.3
5,3,-36.5,89.7,78.8
5,3,-37.9,104.3,78.0
5,3,-35.6,118.2,74.3
5,3,-29.7,133.7,67.4
4,3,-17.5,156.0,54.0
4,3,15.5,-92.8,40.6
4,3,1.6,92.1,50.1
5,3,-18.4,92.4,63.3
5,3,-25.8,106.3,67.2
5,3,-25.5,122.7,64.9
4,3,-18.8,142.0,56.6
3,3,-0.5,174.1,34.6
5,3,31.1,145.4,62.3
3,3,15.8,-62.1,27.8
3,3,9.4,126.6,35.0
4,3,-4.6,127.6,44.0
4,3,-3.7,146.3,40.0
4,3,33.3,-77.8,49.0
5,3,25.7,140.7,63.7
5,3,-32.1,74.1,72.2
3,3,26.2,-30.2,29.9
4,3,12.1,86.1,57.5
4,3,4.4,58.6,56.0
5,3,24.7,117.5,65.2
4,3,0.3,77.7,52.2
4,3,-29.0,98.3,46.6
4,3,-5.2,93.4,45.2
4,3,-3.8,158.4,40.5
4,3,-15.3,171.8,56.2
3,3,7.8,-45.4,25.7
5,3,-31.3,159.5,70.8
4,3,-19.0,-173.8,59.1
5,3,27.4,-37.1,68.7
4,3,-8.5,-40.9,47.9
5,3,-43.6,133.4,80.5
5,3,-40.7,148.0,74.1
5,3,-35.1,162.9,66.9
4,3,-19.5,-166.9,54.9
5,3,30.0,-40.9,71.5
5,3,36.5,68.3,60.2
5,3,40.1,78.9,63.2
4,3,-7.5,-24.2,46.9
4,3,-18.2,-75.1,56.3
5,3,-48.8,119.0,83.1
5,3,-46.0,128.7,76.2
4,3,-27.8,-61.0,46.2
4,3,-29.2,-67.0,44.4
4,3,-28.7,-63.2,42.9
4,3,-27.2,-51.3,42.2
5,3,30.6,-18.9,72.0
4,3,18.0,78.4,49.4
3,3,25.3,134.6,35.0
4,3,32.4,144.5,47.6
4,3,-22.4,-49.9,59.9
4,3,-9.9,-97.9,48.3
5,3,-50.8,106.4,84.0
4,3,-26.2,-62.9,46.8
4,3,-29.6,-78.3,45.7
4,3,-29.1,-82.0,43.5
4,3,-28.3,-79.0,41.6
4,3,-27.8,-70.7,40.2
3,3,-26.8,-56.2,39.5
5,3,29.9,115.5,66.5
4,3,13.8,101.0,41.4
4,3,-11.6,57.4,53.0
4,3,-13.5,-26.8,49.7
5,3,-28.0,-72.0,65.2
4,3,-25.5,-66.2,47.3
4,3,-29.6,-84.0,47.1
4,3,-29.2,-90.2,45.2
4,3,-28.1,-89.9,43.1
4,3,-27.3,-85.1,41.1
3,3,-26.8,-75.9,39.4
3,3,-26.2,-61.6,38.4
3,3,-22.2,-34.7,38.0
4,3,13.5,94.2,44.2
4,3,-20.7,-42.8,55.7
5,3,-28.4,-88.8,66.2
4,3,-27.5,-76.2,48.8
4,3,-30.0,-89.8,48.4
4,3,-29.3,-94.8,46.6
4,3,-28.1,-94.5,44.6
4,3,-27.2,-89.9,42.4
4,3,-26.6,-81.7,40.5
3,3,-26.1,-69.0,38.9
3,3,-24.1,-48.7,37.9
5,3,33.7,56.9,63.9
4,3,23.6,-83.8,42.7
4,3,-22.7,-51.3,57.3
5,3,-26.5,-99.4,65.4
4,3,-24.1,-69.7,48.8
4,3,-29.9,-87.0,50.6
4,3,-30.4,-94.5,49.5
4,3,-29.5,-96.2,47.6
4,3,-28.4,-93.7,45.5
4,3,-27.5,-87.5,43.3
4,3,-26.7,-77.4,41.3
3,3,-25.5,-62.2,39.5
3,3,-19.7,-32.7,37.5
4,3,20.5,79.8,51.5
4,3,-6.8,-119.6,51.9
5,3,39.9,-78.4,68.3
5,3,-22.3,-120.7,65.3
4,3,-21.9,-54.3,56.2
5,3,-24.6,-103.3,64.4
4,3,-27.7,-79.3,51.8
4,3,-30.7,-89.6,52.3
4,3,-30.8,-93.7,50.9
4,3,-30.0,-93.2,49.0
4,3,-29.0,-89.0,46.8
4,3,-28.0,-81.2,44.6
4,3,-26.6,-69.2,42.5
4,3,-23.3,-50.1,40.3
3,3,21.2,122.6,36.9
3,3,2.5,154.3,34.9
4,3,-24.8,-20.8,50.3
4,3,-21.0,-58.7,55.4
5,3,-21.4,-107.4,62.4
4,3,-21.6,-67.3,50.0
4,3,-28.9,-80.8,53.8
4,3,-31.0,-87.0,53.7
4,3,-31.0,-88.2,52.2
4,3,-30.2,-85.3,50.2
4,3,-28.9,-78.6,47.9
4,3,-26.9,-67.4,45.5
4,3,-22.7,-49.2,42.5
4,3,27.1,87.7,52.9
5,3,-39.2,65.6,63.1
4,3,-20.2,-7.6,45.4
4,3,-16.2,-50.9,50.0
5,3,-21.2,-99.0,60.9
4,3,-22.7,-67.9,52.1
4,3,-28.3,-76.3,54.8
4,3,-30.0,-79.1,54.6
4,3,-29.9,-77.7,53.0
4,3,-28.6,-72.1,50.9
4,3,-26.0,-61.8,48.1
4,3,-20.1,-43.5,44.0
5,3,42.8,67.7,72.0
4,3,-11.3,-44.6,44.6
4,3,-19.1,-91.8,57.9
4,3,24.9,-110.1,43.5
4,3,-16.1,-57.3,48.5
4,3,-23.5,-65.1,53.6
4,3,-26.1,-66.9,54.3
4,3,-26.0,-64.1,53.1
4,3,-23.7,-56.4,50.4
4,3,-17.3,-40.4,45.4
4,3,28.2,149.5,42.8
3,3,2.5,-47.4,31.9
4,3,-9.9,-129.5,56.4
3,3,-2.9,-31.5,35.0
4,3,-16.2,-80.0,53.4
4,3,5.1,-122.0,48.6
5,3,-40.9,102.3,80.5
4,3,-9.8,-46.8,44.3
4,3,-16.1,-51.0,49.4
4,3,-16.8,-48.0,49.2
4,3,-11.3,-35.8,44.1
5,3,38.9,71.9,76.9
4,3,32.1,-100.9,55.3
5,3,-27.6,-65.1,62.0
4,3,-11.3,-64.2,46.6
4,3,-5.7,-108.6,51.1
5,3,-35.6,106.0,76.0
5,3,-34.0,127.4,72.0
5,3,-28.3,146.3,65.4
4,3,-18.0,166.8,54.6
5,3,29.9,67.8,69.1
3,3,-2.3,-43.5,35.3
4,3,-8.7,-87.8,48.2
4,3,29.5,-101.9,46.6
5,3,-28.3,109.7,69.2
5,3,-26.2,133.4,64.6
4,3,-18.0,156.0,55.2
3,3,1.5,-170.9,32.8
4,3,-32.3,74.1,58.6
4,3,-5.5,-69.6,41.9
4,3,8.1,-106.7,42.8
4,3,-18.2,127.8,57.5
4,3,-10.5,154.9,46.9
5,3,44.7,101.1,80.4
3,3,2.1,-48.2,31.3
4,3,0.3,-86.6,40.4
4,3,19.2,-33.2,48.2
4,3,-5.1,136.5,43.5
3,3,8.9,176.7,22.5
5,3,28.1,52.8,74.0
3,3,2.5,-61.9,32.7
3,3,13.4,-92.6,35.6
3,3,11.0,149.9,27.9
3,3,11.0,-42.5,20.7
3,3,7.9,-72.3,30.1
4,3,29.5,-49.1,45.6
2,3,21.6,-41.6,15.2
3,3,15.1,-57.2,20.2
3,3,21.6,-70.2,27.3
4,3,36.3,-65.8,47.5
4,4,-13.8,-62.0,48.8
4,4,-16.7,-66.8,51.9
4,4,-14.4,-59.7,48.9
4,4,-25.3,-69.4,58.9
5,4,-29.4,-73.2,62.3
5,4,-30.4,-74.6,63.5
5,4,-29.0,-75.3,63.1
4,4,-23.7,-76.5,58.9
4,4,-23.4,-68.2,56.5
5,4,-30.6,-75.5,61.8
5,4,-33.7,-78.8,63.7
5,4,-35.0,-79.8,64.6
5,4,-35.3,-79.5,65.3
5,4,-35.0,-78.9,66.1
5,4,-33.7,-79.0,66.5
5,4,-30.3,-80.8,64.9
4,4,-20.5,-83.5,55.8
4,4,-24.3,-70.4,56.6
5,4,-31.6,-78.7,61.7
5,4,-34.8,-83.0,63.2
5,4,-36.1,-84.7,63.6
5,4,-36.6,-84.6,63.8
5,4,-36.8,-83.3,64.2
5,4,-36.7,-81.7,65.0
5,4,-36.5,-80.6,66.1
5,4,-35.9,-80.6,67.3
5,4,-34.3,-82.6,67.8
5,4,-29.6,-86.8,64.8
4,4,-28.7,-77.3,59.5
5,4,-33.8,-84.1,62.4
5,4,-35.8,-87.8,62.9
5,4,-36.6,-89.1,62.8
5,4,-36.8,-88.5,62.6
5,4,-36.8,-86.8,62.5
5,4,-36.8,-84.6,62.9
5,4,-36.7,-82.3,63.7
5,4,-36.7,-80.8,65.0
5,4,-36.6,-80.5,66.6
5,4,-36.1,-82.3,68.2
5,4,-34.3,-86.5,68.5
5,4,-27.9,-93.1,63.7
5,4,-31.2,-82.5,60.9
5,4,-34.8,-88.3,62.6
5,4,-36.2,-91.3,62.7
5,4,-36.6,-92.2,62.3
5,4,-36.6,-91.5,61.8
5,4,-36.4,-89.6,61.4
5,4,-36.3,-87.0,61.3
5,4,-36.2,-84.1,61.7
5,4,-36.2,-81.5,62.5
5,4,-36.2,-79.8,63.8
5,4,-36.4,-79.4,65.5
5,4,-36.4,-81.1,67.4
5,4,-35.9,-85.1,69.0
5,4,-33.4,-91.9,68.5
4,4,-23.6,-99.6,59.9
5,4,-34.2,-89.1,62.5
5,4,-36.0,-92.7,62.9
5,4,-36.5,-94.2,62.5
5,4,-36.5,-93.9,61.8
5,4,-36.3,-92.4,61.1
5,4,-36.0,-89.9,60.7
5,4,-35.8,-86.8,60.5
5,4,-35.6,-83.5,60.7
5,4,-35.5,-80.6,61.3
5,4,-35.5,-78.4,62.4
5,4,-35.6,-77.6,63.9
5,4,-35.9,-78.7,65.8
5,4,-36.0,-82.1,67.9
5,4,-35.5,-88.1,69.4
5,4,-32.2,-96.9,68.0
4,4,-18.9,-104.6,55.6
5,4,-34.6,-91.3,63.0
5,4,-36.1,-94.2,63.2
5,4,-36.5,-95.2,62.7
5,4,-36.4,-94.7,61.9
5,4,-36.1,-93.0,61.2
5,4,-35.8,-90.3,60.5
5,4,-35.4,-87.0,60.1
5,4,-35.2,-83.5,60.1
5,4,-34.9,-80.1,60.4
5,4,-34.8,-77.4,61.1
5,4,-34.7,-75.8,62.3
5,4,-34.9,-75.9,63.9
5,4,-35.3,-78.2,66.0
5,4,-35.6,-83.0,68.1
5,4,-34.9,-90.6,69.4
5,4,-31.0,-100.8,67.4
5,4,-33.4,-90.4,62.9
5,4,-35.6,-93.6,63.7
5,4,-36.4,-95.1,63.5
5,4,-36.5,-95.0,62.8
5,4,-36.2,-93.6,62.0
5,4,-35.8,-91.1,61.2
5,4,-35.4,-88.0,60.5
5,4,-35.0,-84.3,60.1
5,4,-34.6,-80.6,60.1
5,4,-34.3,-77.2,60.3
5,4,-34.0,-74.7,61.0
5,4,-33.9,-73.6,62.2
5,4,-34.1,-74.4,63.8
5,4,-34.6,-77.6,65.8
5,4,-34.9,-83.4,67.9
5,4,-34.3,-92.0,69.2
5,4,-30.2,-103.2,67.1
5,4,-34.5,-92.2,63.9
5,4,-35.9,-93.9,64.2
5,4,-36.4,-94.2,63.8
5,4,-36.3,-93.3,63.1
5,4,-36.0,-91.2,62.2
5,4,-35.6,-88.3,61.5
5,4,-35.1,-84.9,60.9
5,4,-34.6,-81.1,60.5
5,4,-34.1,-77.5,60.4
5,4,-33.6,-74.4,60.6
5,4,-33.2,-72.4,61.2
5,4,-33.2,-72.0,62.3
5,4,-33.4,-73.6,63.9
5,4,-33.8,-77.6,65.8
5,4,-34.2,-84.3,67.8
5,4,-33.4,-93.8,68.9
5,4,-28.8,-105.5,66.3
5,4,-32.9,-90.3,63.6
5,4,-35.0,-92.1,64.7
5,4,-36.0,-92.6,64.7
5,4,-36.2,-91.9,64.1
5,4,-36.1,-90.1,63.4
5,4,-35.6,-87.4,62.6
5,4,-35.1,-84.0,61.8
5,4,-34.5,-80.3,61.3
5,4,-33.8,-76.6,60.9
5,4,-33.2,-73.4,60.9
5,4,-32.7,-71.3,61.3
5,4,-32.4,-70.7,62.1
5,4,-32.5,-72.1,63.4
5,4,-32.9,-76.1,65.2
5,4,-33.3,-82.7,67.1
5,4,-32.8,-92.3,68.3
5,4,-29.1,-104.3,66.6
4,4,-15.6,-114.5,54.9
5,4,-33.4,-90.0,64.6
5,4,-35.0,-90.6,65.2
5,4,-35.7,-90.0,65.1
5,4,-35.8,-88.4,64.5
5,4,-35.5,-86.0,63.7
5,4,-35.0,-82.9,63.0
5,4,-34.3,-79.4,62.3
5,4,-33.6,-75.9,61.8
5,4,-32.8,-72.8,61.6
5,4,-32.2,-70.7,61.7
5,4,-31.8,-70.1,62.2
5,4,-31.8,-71.5,63.3
5,4,-32.1,-75.3,64.8
5,4,-32.4,-81.8,66.5
5,4,-32.0,-91.2,67.7
5,4,-28.8,-103.1,66.4
4,4,-17.6,-114.3,57.2
5,4,-32.3,-88.4,64.5
5,4,-34.1,-88.4,65.5
5,4,-34.9,-87.4,65.5
5,4,-35.1,-85.5,65.0
5,4,-34.8,-82.9,64.4
5,4,-34.2,-79.8,63.7
5,4,-33.5,-76.5,63.0
5,4,-32.7,-73.5,62.5
5,4,-31.9,-71.2,62.3
5,4,-31.4,-70.3,62.5
5,4,-31.1,-71.1,63.2
5,4,-31.3,-74.3,64.4
5,4,-31.5,-80.2,65.8
5,4,-31.2,-88.9,66.9
5,4,-28.8,-100.2,66.2
4,4,-20.3,-112.2,59.8
5,4,-29.2,-87.1,62.9
5,4,-32.0,-86.8,64.9
5,4,-33.4,-85.6,65.6
5,4,-33.9,-83.7,65.5
5,4,-33.9,-81.3,65.1
5,4,-33.4,-78.4,64.4
5,4,-32.7,-75.5,63.8
5,4,-31.9,-73.1,63.3
5,4,-31.2,-71.5,63.1
5,4,-30.7,-71.5,63.3
5,4,-30.6,-73.6,64.0
5,4,-30.7,-78.3,65.0
5,4,-30.5,-85.7,66.0
5,4,-28.9,-96.0,65.9
5,4,-23.0,-108.1,61.9
5,4,-27.2,-86.5,61.7
5,4,-30.3,-85.5,64.3
5,4,-31.9,-83.8,65.3
5,4,-32.5,-81.5,65.4
5,4,-32.4,-79.0,65.1
5,4,-31.9,-76.4,64.6
5,4,-31.3,-74.4,64.1
5,4,-30.6,-73.3,63.9
5,4,-30.2,-73.9,64.0
5,4,-30.0,-76.8,64.5
5,4,-29.8,-82.4,65.2
5,4,-28.8,-91.0,65.4
5,4,-25.2,-102.1,63.3
4,4,-14.2,-112.7,54.3
5,4,-24.8,-86.8,60.0
5,4,-28.3,-85.2,63.2
5,4,-30.1,-83.0,64.6
5,4,-30.7,-80.7,64.9
5,4,-30.7,-78.5,64.8
5,4,-30.3,-76.8,64.5
5,4,-29.9,-76.3,64.3
5,4,-29.4,-77.6,64.3
5,4,-29.1,-81.3,64.6
5,4,-28.2,-87.8,64.6
5,4,-25.8,-97.1,63.4
4,4,-18.7,-107.8,57.9
5,4,-24.3,-87.2,60.1
5,4,-27.2,-84.9,62.8
5,4,-28.5,-82.7,63.9
5,4,-28.9,-81.0,64.2
5,4,-28.7,-80.5,64.2
5,4,-28.3,-81.8,64.1
5,4,-27.6,-85.5,63.9
5,4,-26.0,-92.2,63.1
5,4,-21.7,-101.5,60.0
4,4,-10.2,-109.9,50.1
4,4,-21.3,-89.6,57.5
5,4,-24.7,-87.5,61.0
5,4,-26.1,-86.1,62.3
5,4,-26.2,-86.4,62.7
5,4,-25.5,-89.3,62.3
5,4,-23.3,-95.3,60.8
4,4,-17.2,-103.6,55.7
4,4,-17.0,-93.3,53.5
4,4,-20.8,-92.5,57.7
4,4,-21.4,-93.7,58.5
4,4,-18.9,-98.1,56.6
4,4,-10.6,-104.3,49.2
